Transaction,Entry,Exit,Revenue,Gross Revenue,Rate,Type
110672,2019-04-17T10:00:00,2019-04-17T18:00:00,18,20,Weekday,Reserved
110673,2019-04-17T10:06:00,2019-04-17T10:37:56,0,12,Daily,Walk In
110674,2019-04-17T10:30:00,2019-04-17T18:30:00,18,20,Weekday,Reserved
110675,2019-04-17T10:30:00,2019-04-17T13:30:00,12,14,Weekday,Reserved
110676,2019-04-17T10:30:00,2019-04-17T18:30:00,14,16,Weekday,Reserved
110677,2019-04-17T10:30:00,2019-04-17T18:30:00,18,20,Weekday,Reserved
110678,2019-04-17T10:30:00,2019-04-17T18:30:00,14,16,Weekday,Reserved
110679,2019-04-17T10:30:00,2019-04-17T18:30:00,13,15,Weekday,Reserved
110680,2019-04-17T10:30:00,2019-04-17T18:30:00,18,20,Weekday,Reserved
110681,2019-04-17T10:58:00,2019-04-19T08:34:12,0,76,Daily,Walk In
110682,2019-04-17T11:00:00,2019-04-17T19:00:00,13,15,Weekday,Reserved
110683,2019-04-17T11:00:00,2019-04-17T14:00:00,10,12,Weekday,Reserved
110684,2019-04-17T11:00:00,2019-04-17T19:00:00,14,16,Weekday,Reserved
110685,2019-04-17T11:00:00,2019-04-17T14:00:00,10,12,Weekday,Reserved
110686,2019-04-17T11:07:00,2019-04-17T13:09:06,0,38,Daily,Walk In
110687,2019-04-17T11:11:00,2019-04-20T13:04:06,0,136,Daily,Walk In
110688,2019-04-17T11:30:00,2019-04-17T14:30:00,10,12,Weekday,Reserved
110689,2019-04-17T11:30:00,2019-04-17T19:30:00,13,15,Weekday,Reserved
110690,2019-04-17T11:30:00,2019-04-17T14:30:00,10,12,Weekday,Reserved
110691,2019-04-17T12:00:00,2019-04-17T20:00:00,14,16,Weekday,Reserved
110692,2019-04-17T12:00:00,2019-04-17T20:00:00,13,15,Weekday,Reserved
110693,2019-04-17T12:00:00,2019-04-17T20:00:00,13,15,Weekday,Reserved
110694,2019-04-17T12:00:00,2019-04-17T20:00:00,13,15,Weekday,Reserved
110695,2019-04-17T12:13:00,2019-04-17T23:10:21,38,38,Daily,Walk In
110696,2019-04-17T12:30:00,2019-04-17T15:30:00,10,12,Weekday,Reserved
110697,2019-04-17T12:30:00,2019-04-17T15:30:00,12,14,Weekday,Reserved
110698,2019-04-17T12:30:00,2019-04-17T20:30:00,13,15,Weekday,Reserved
110699,2019-04-17T12:30:00,2019-04-17T15:30:00,10,12,Weekday,Reserved
110700,2019-04-17T12:34:00,2019-04-17T22:32:36,38,38,Daily,Walk In
110701,2019-04-17T12:54:00,2019-04-17T14:25:22,7,22,Show Rate,Walk In
110702,2019-04-17T13:00:00,2019-04-18T01:00:00,18,20,Weekday,Reserved
110703,2019-04-17T13:00:00,2019-04-17T16:00:00,10,12,Weekday,Reserved
110704,2019-04-17T13:00:00,2019-04-17T21:00:00,18,20,Weekday,Reserved
110705,2019-04-17T13:30:00,2019-04-18T20:00:00,33,37,Weekday,Reserved
110706,2019-04-17T13:46:00,2019-04-18T09:31:42,0,38,Daily,Walk In
110707,2019-04-17T14:00:00,2019-04-17T17:00:00,10,12,Weekday,Reserved
110708,2019-04-17T14:00:00,2019-04-17T22:00:00,14,16,Weekday,Reserved
110709,2019-04-17T14:05:00,2019-05-05T13:45:56,0,684,Daily,Walk In
110710,2019-04-17T14:10:00,2019-04-18T08:49:42,0,38,Daily,Walk In
110711,2019-04-17T14:30:00,2019-04-18T14:30:00,20,22,Weekday,Reserved
110712,2019-04-17T15:15:00,2019-04-17T22:05:06,38,38,Daily,Walk In
110713,2019-04-17T15:15:00,2019-04-17T18:15:00,10,10,Weekday,Reserved
110714,2019-04-17T15:30:00,2019-04-17T23:30:00,14,16,Weekday,Reserved
110715,2019-04-17T15:30:00,2019-04-17T23:30:00,10.5,12.5,Evening,Reserved
110716,2019-04-17T16:00:00,2019-04-18T00:00:00,14,16,Weekday,Reserved
110717,2019-04-17T16:30:00,2019-04-18T00:30:00,14,16,Weekday,Reserved
110718,2019-04-17T16:30:00,2019-04-17T21:00:00,11,13,Evening,Reserved
110719,2019-04-17T16:30:00,2019-04-17T19:30:00,10,12,Weekday,Reserved
110720,2019-04-17T17:00:00,2019-04-18T01:00:00,14,16,Weekday,Reserved
110721,2019-04-17T17:28:00,2019-04-17T18:23:16,10,10,Daily,Walk In
110722,2019-04-17T17:30:00,2019-04-17T21:00:00,13,13,Evening,Reserved
110723,2019-04-17T17:38:00,2019-04-18T07:17:21,0,10,Daily,Walk In
110724,2019-04-17T17:49:00,2019-04-18T12:11:21,0,38,Daily,Walk In
110725,2019-04-17T17:50:00,2019-04-18T07:19:56,10,10,Daily,Walk In
110726,2019-04-17T17:52:00,2019-04-17T21:46:36,10,10,Daily,Walk In
110727,2019-04-17T18:00:00,2019-04-18T02:00:00,10.5,12.5,Evening,Reserved
110728,2019-04-17T18:00:00,2019-04-18T02:00:00,10.5,12.5,Evening,Reserved
110729,2019-04-17T18:14:00,2019-04-17T21:19:16,10,10,Daily,Walk In
110730,2019-04-17T18:15:00,2019-04-21T09:00:00,68,68,Multi-Day,Reserved
110731,2019-04-17T18:39:00,2019-04-18T00:05:22,10,10,Daily,Walk In
110732,2019-04-17T19:00:00,2019-04-18T19:00:00,20,22,Weekday,Reserved
110733,2019-04-17T20:44:00,2019-04-20T15:12:22,0,114,Daily,Walk In
110734,2019-04-17T21:00:00,2019-04-18T00:00:00,10,12,Weekday,Reserved
110735,2019-04-18T05:00:00,2019-04-19T05:00:00,20,22,Weekday,Reserved
110736,2019-04-18T05:25:00,2019-04-18T13:17:42,21,38,Underground Rate,Walk In
110737,2019-04-18T05:30:00,2019-04-18T08:30:00,10,12,Weekday,Reserved
110738,2019-04-18T05:39:00,2019-04-18T13:14:42,21,38,Underground Rate,Walk In
110739,2019-04-18T05:42:00,2019-04-18T13:13:01,21,38,Underground Rate,Walk In
110740,2019-04-18T07:00:00,2019-04-19T07:00:00,20,22,Weekday,Reserved
110741,2019-04-18T07:06:00,2019-04-18T07:27:31,12,12,Daily,Walk In
110742,2019-04-18T07:16:00,2019-04-18T15:32:46,21,38,Underground Rate,Walk In
110743,2019-04-18T07:42:00,2019-04-18T13:15:22,21,38,Underground Rate,Walk In
110744,2019-04-18T07:50:00,2019-04-18T15:51:42,0,38,Daily,Walk In
110745,2019-04-18T07:58:00,2019-04-18T17:30:36,0,38,Daily,Walk In
110746,2019-04-18T08:04:00,2019-04-18T17:38:46,21,38,Underground Rate,Walk In
110747,2019-04-18T08:10:00,2019-04-19T08:05:31,38,38,Daily,Walk In
110748,2019-04-18T08:22:00,2019-04-18T16:21:12,0,38,Daily,Walk In
110749,2019-04-18T08:30:00,2019-04-18T11:30:00,10,12,Weekday,Reserved
110750,2019-04-18T08:45:00,2019-04-18T11:45:00,10,10,Weekday,Reserved
110751,2019-04-18T08:45:00,2019-04-18T11:45:00,10,10,Weekday,Reserved
110752,2019-04-18T08:55:00,2019-04-18T18:47:16,21,38,Underground Rate,Walk In
110753,2019-04-18T09:00:00,2019-04-18T11:00:00,10,12,Weekday,Reserved
110754,2019-04-18T09:00:00,2019-04-18T16:00:00,14,16,Weekday,Reserved
110755,2019-04-18T09:00:00,2019-04-18T16:00:00,14,16,Weekday,Reserved
110756,2019-04-18T09:00:00,2019-04-18T20:00:00,20,22,Daily,Reserved
110757,2019-04-18T09:13:00,2019-04-18T18:27:52,21,38,Underground Rate,Walk In
110758,2019-04-18T09:16:00,2019-04-20T10:59:06,0,98,Daily,Walk In
110759,2019-04-18T09:31:00,2019-04-18T17:22:11,21,38,Underground Rate,Walk In
110760,2019-04-18T09:34:00,2019-04-18T10:58:21,0,22,Daily,Walk In
110761,2019-04-18T09:35:00,2019-04-18T17:19:41,21,38,Underground Rate,Walk In
110762,2019-04-18T09:41:00,2019-04-18T17:49:51,0,38,Daily,Walk In
110763,2019-04-18T09:43:00,2019-04-20T11:19:52,0,98,Daily,Walk In
110764,2019-04-18T10:00:00,2019-04-19T10:00:00,20,22,Weekday,Reserved
110765,2019-04-18T10:00:00,2019-04-18T18:00:00,18,20,Weekday,Reserved
110766,2019-04-18T10:21:00,2019-04-18T19:54:42,38,38,Daily,Walk In
110767,2019-04-18T10:30:00,2019-04-18T13:30:00,10,12,Weekday,Reserved
110768,2019-04-18T10:30:00,2019-04-18T18:30:00,14,16,Weekday,Reserved
110769,2019-04-18T10:30:00,2019-04-18T18:30:00,14,16,Weekday,Reserved
110770,2019-04-18T10:30:00,2019-04-18T22:30:00,18,18,Weekday,Reserved
110771,2019-04-18T10:30:00,2019-04-18T18:30:00,18,20,Weekday,Reserved
110772,2019-04-18T10:38:00,2019-04-18T13:31:21,0,38,Daily,Walk In
110773,2019-04-18T10:58:00,2019-04-18T12:59:31,38,38,Daily,Walk In
110774,2019-04-18T11:00:00,2019-04-18T19:00:00,14,16,Weekday,Reserved
110775,2019-04-18T11:28:00,2019-04-18T12:42:01,7,22,Show Rate,Walk In
110776,2019-04-18T11:30:00,2019-04-19T11:30:00,20,22,Weekday,Reserved
110777,2019-04-18T11:30:00,2019-04-18T19:30:00,13,15,Weekday,Reserved
110778,2019-04-18T11:30:00,2019-04-18T14:30:00,10,12,Weekday,Reserved
110779,2019-04-18T11:56:00,2019-04-18T12:24:11,0,12,Daily,Walk In
110780,2019-04-18T12:00:00,2019-04-18T15:00:00,10,12,Weekday,Reserved
110781,2019-04-18T12:00:00,2019-04-18T20:00:00,14,16,Weekday,Reserved
110782,2019-04-18T12:19:00,2019-04-19T14:40:42,0,76,Daily,Walk In
110783,2019-04-18T12:20:00,2019-04-19T12:39:52,0,50,Daily,Walk In
110784,2019-04-18T12:30:00,2019-04-18T15:30:00,10,12,Weekday,Reserved
110785,2019-04-18T12:30:00,2019-04-19T12:30:00,20,22,Weekday,Reserved
110786,2019-04-18T12:30:00,2019-04-18T15:30:00,10,12,Weekday,Reserved
110787,2019-04-18T12:44:00,2019-04-19T13:35:16,0,50,Daily,Walk In
110788,2019-04-18T13:30:00,2019-04-18T16:30:00,10,10,Weekday,Reserved
110789,2019-04-18T13:30:00,2019-04-18T21:30:00,13,15,Weekday,Reserved
110790,2019-04-18T13:43:00,2019-04-18T15:29:41,0,22,Daily,Walk In
110791,2019-04-18T14:00:00,2019-04-18T17:00:00,10,12,Weekday,Reserved
110792,2019-04-18T14:00:00,2019-04-19T02:00:00,18,20,Weekday,Reserved
110793,2019-04-18T14:00:00,2019-04-18T22:00:00,13,15,Weekday,Reserved
110794,2019-04-18T14:00:00,2019-04-18T17:00:00,10,12,Weekday,Reserved
110795,2019-04-18T14:00:00,2019-04-18T17:00:00,12,14,Weekday,Reserved
110796,2019-04-18T14:30:00,2019-04-18T17:30:00,12,14,Weekday,Reserved
110797,2019-04-18T15:05:00,2019-04-18T15:37:31,0,12,Daily,Walk In
110798,2019-04-18T15:30:00,2019-04-18T23:30:00,10.5,12.5,Evening,Reserved
110799,2019-04-18T15:52:00,2019-04-18T17:31:26,0,22,Daily,Walk In
110800,2019-04-18T15:59:00,2019-04-18T17:40:21,0,22,Daily,Walk In
110801,2019-04-18T16:00:00,2019-04-22T16:00:00,80,88,Daily,Reserved
110802,2019-04-18T16:00:00,2019-04-19T00:00:00,14,16,Weekday,Reserved
110803,2019-04-18T16:30:00,2019-04-18T19:30:00,10,12,Weekday,Reserved
110804,2019-04-18T17:00:00,2019-04-18T20:00:00,10,12,Weekday,Reserved
110805,2019-04-18T17:00:00,2019-04-18T20:00:00,10,12,Weekday,Reserved
110806,2019-04-18T17:06:00,2019-04-20T12:03:36,0,76,Daily,Walk In
110807,2019-04-18T17:11:00,2019-04-18T21:46:56,0,10,Daily,Walk In
110808,2019-04-18T17:30:00,2019-04-18T20:30:00,10,12,Weekday,Reserved
110809,2019-04-18T17:30:00,2019-04-20T10:44:46,0,76,Daily,Walk In
110810,2019-04-18T17:30:00,2019-04-18T20:30:00,10,12,Weekday,Reserved
110811,2019-04-18T17:46:00,2019-04-18T22:24:52,10,10,Daily,Walk In
110812,2019-04-18T18:00:00,2019-04-19T18:00:00,20,22,Daily,Reserved
110813,2019-04-18T18:20:00,2019-04-18T22:43:26,10,10,Daily,Walk In
110814,2019-04-18T19:00:00,2019-04-18T22:00:00,12,14,Weekday,Reserved
110815,2019-04-18T19:30:00,2019-04-21T19:30:00,60,66,Daily,Reserved
110816,2019-04-18T20:00:00,2019-04-19T20:00:00,20,22,Weekday,Reserved
110817,2019-04-18T20:30:00,2019-04-19T20:30:00,20,22,Daily,Reserved
110818,2019-04-18T20:41:00,2019-04-19T09:13:21,0,32,Daily,Walk In
110819,2019-04-18T21:46:00,2019-04-19T12:23:21,0,38,Daily,Walk In
110820,2019-04-18T21:48:00,2019-04-19T11:36:36,0,38,Daily,Walk In
110821,2019-04-18T21:55:00,2019-04-19T11:38:26,0,38,Daily,Walk In
110822,2019-04-18T22:17:00,2019-04-19T00:34:11,10,10,Daily,Walk In
110823,2019-04-18T22:30:00,2019-04-21T09:00:00,54,54,Multi-Day,Reserved
110824,2019-04-19T05:00:00,2019-04-19T15:39:06,21,38,Underground Rate,Walk In
110825,2019-04-19T05:39:00,2019-04-19T15:14:32,21,38,Underground Rate,Walk In
110826,2019-04-19T06:13:00,2019-04-19T10:03:42,0,38,Daily,Walk In
110827,2019-04-19T06:46:00,2019-04-19T20:43:56,21,38,Underground Rate,Walk In
110828,2019-04-19T07:48:00,2019-04-19T13:54:16,38,38,Daily,Walk In
110829,2019-04-19T08:00:00,2019-04-19T15:10:26,0,38,Daily,Walk In
110830,2019-04-19T08:02:00,2019-04-19T13:05:31,21,38,Underground Rate,Walk In
110831,2019-04-19T08:08:00,2019-04-19T14:07:51,0,38,Daily,Walk In
110832,2019-04-19T08:27:00,2019-04-19T11:16:11,0,38,Daily,Walk In
110833,2019-04-19T08:37:00,2019-04-19T17:23:52,38,38,Daily,Walk In
110834,2019-04-19T09:30:00,2019-04-19T17:30:00,13,15,Weekday,Reserved
110835,2019-04-19T09:30:00,2019-04-20T09:30:00,20,22,Daily,Reserved
110836,2019-04-19T09:30:00,2019-04-20T09:30:00,20,22,Daily,Reserved
110837,2019-04-19T09:30:00,2019-04-20T09:30:00,20,22,Daily,Reserved
110838,2019-04-19T09:30:00,2019-04-19T17:30:00,13,15,Weekday,Reserved
110839,2019-04-19T09:30:00,2019-04-19T12:30:00,10,12,Weekday,Reserved
110840,2019-04-19T09:30:00,2019-04-20T09:30:00,20,22,Daily,Reserved
110841,2019-04-19T09:30:00,2019-04-20T09:30:00,20,22,Daily,Reserved
110842,2019-04-19T09:35:00,2019-04-19T10:39:01,22,22,Daily,Walk In
110843,2019-04-19T10:00:00,2019-04-19T18:00:00,13,15,Weekday,Reserved
110844,2019-04-19T10:00:00,2019-04-20T10:00:00,20,22,Daily,Reserved
110845,2019-04-19T10:00:00,2019-04-19T18:00:00,14,16,Weekday,Reserved
110846,2019-04-19T10:00:00,2019-04-19T18:00:00,13,15,Weekday,Reserved
110847,2019-04-19T10:00:00,2019-04-19T18:00:00,13,15,Weekday,Reserved
110848,2019-04-19T10:00:00,2019-04-19T18:00:00,13,15,Weekday,Reserved
110849,2019-04-19T10:00:00,2019-04-19T18:00:00,13,15,Weekday,Reserved
110850,2019-04-19T10:00:00,2019-04-19T13:00:00,10,12,Weekday,Reserved
110851,2019-04-19T10:00:00,2019-04-19T18:00:00,13,15,Weekday,Reserved
110852,2019-04-19T10:00:00,2019-04-19T13:00:00,10,12,Weekday,Reserved
110853,2019-04-19T10:00:00,2019-04-19T13:00:00,10,12,Weekday,Reserved
110854,2019-04-19T10:00:00,2019-04-19T13:00:00,12,14,Weekday,Reserved
110855,2019-04-19T10:00:00,2019-04-19T13:00:00,10,12,Weekday,Reserved
110856,2019-04-19T10:06:00,2019-04-19T14:51:51,38,38,Daily,Walk In
110857,2019-04-19T10:21:00,2019-04-19T12:34:36,0,38,Daily,Walk In
110858,2019-04-19T10:21:00,2019-04-19T10:58:01,0,12,Daily,Walk In
110859,2019-04-19T10:24:00,2019-04-19T11:26:56,7,22,Show Rate,Walk In
110860,2019-04-19T10:30:00,2019-04-19T18:30:00,14,16,Weekday,Reserved
110861,2019-04-19T10:30:00,2019-04-19T18:30:00,13,15,Weekday,Reserved
110862,2019-04-19T10:30:00,2019-04-19T18:30:00,14,16,Weekday,Reserved
110863,2019-04-19T10:30:00,2019-04-19T13:30:00,10,12,Weekday,Reserved
110864,2019-04-19T10:32:00,2019-04-19T11:09:32,12,12,Daily,Walk In
110865,2019-04-19T11:00:00,2019-04-20T11:00:00,20,22,Daily,Reserved
110866,2019-04-19T11:00:00,2019-04-19T19:00:00,13,15,Weekday,Reserved
110867,2019-04-19T11:00:00,2019-04-19T19:00:00,18,20,Weekday,Reserved
110868,2019-04-19T11:00:00,2019-04-19T14:00:00,10,12,Weekday,Reserved
110869,2019-04-19T11:00:00,2019-04-19T19:00:00,14,16,Weekday,Reserved
110870,2019-04-19T11:07:00,2019-04-19T11:35:12,12,12,Daily,Walk In
110871,2019-04-19T11:15:00,2019-04-19T14:15:00,10,10,Weekday,Reserved
110872,2019-04-19T11:15:00,2019-04-19T14:15:00,10,10,Weekday,Reserved
110873,2019-04-19T11:15:00,2019-04-19T14:15:00,10,10,Weekday,Reserved
110874,2019-04-19T11:30:00,2019-04-19T11:36:06,12,12,Daily,Walk In
110875,2019-04-19T11:30:00,2019-04-19T14:30:00,10,10,Weekday,Reserved
110876,2019-04-19T11:47:00,2019-04-19T11:49:32,12,12,Daily,Walk In
110877,2019-04-19T11:58:00,2019-04-19T12:27:26,12,12,Daily,Walk In
110878,2019-04-19T12:00:00,2019-04-23T12:00:00,80,88,Daily,Reserved
110879,2019-04-19T12:00:00,2019-04-19T12:56:01,12,12,Daily,Walk In
110880,2019-04-19T12:00:00,2019-04-20T12:00:00,20,22,Daily,Reserved
110881,2019-04-19T12:00:00,2019-04-19T20:00:00,13,15,Weekday,Reserved
110882,2019-04-19T12:14:00,2019-04-19T14:29:51,38,38,Daily,Walk In
110883,2019-04-19T12:21:00,2019-04-20T13:39:21,0,60,Daily,Walk In
110884,2019-04-19T12:30:00,2019-04-19T20:30:00,13,15,Weekday,Reserved
110885,2019-04-19T12:30:00,2019-04-19T20:30:00,14,16,Weekday,Reserved
110886,2019-04-19T12:30:00,2019-04-19T20:30:00,14,16,Weekday,Reserved
110887,2019-04-19T12:30:00,2019-04-19T15:30:00,10,12,Weekday,Reserved
110888,2019-04-19T12:30:00,2019-04-19T20:30:00,14,16,Weekday,Reserved
110889,2019-04-19T12:40:00,2019-04-19T13:28:26,0,12,Daily,Walk In
110890,2019-04-19T13:00:00,2019-04-19T16:00:00,10,12,Weekday,Reserved
110891,2019-04-19T13:00:00,2019-04-20T13:00:00,20,20,Multi-Day,Reserved
110892,2019-04-19T13:00:00,2019-04-19T21:00:00,13,15,Weekday,Reserved
110893,2019-04-19T13:00:00,2019-04-19T16:00:00,12,14,Weekday,Reserved
110894,2019-04-19T13:00:00,2019-04-19T16:00:00,10,12,Weekday,Reserved
110895,2019-04-19T13:00:00,2019-04-19T16:00:00,10,12,Weekday,Reserved
110896,2019-04-19T13:11:00,2019-04-19T18:16:52,0,38,Daily,Walk In
110897,2019-04-19T13:30:00,2019-04-19T21:30:00,14,16,Weekday,Reserved
110898,2019-04-19T13:30:00,2019-04-19T16:30:00,10,12,Weekday,Reserved
110899,2019-04-19T13:30:00,2019-04-19T16:30:00,10,12,Weekday,Reserved
110900,2019-04-19T13:42:00,2019-04-19T14:51:26,0,22,Daily,Walk In
110901,2019-04-19T14:00:00,2019-04-20T14:00:00,20,22,Daily,Reserved
110902,2019-04-19T14:06:00,2019-04-19T19:02:06,38,38,Daily,Walk In
110903,2019-04-19T14:25:00,2019-04-19T17:05:16,0,38,Daily,Walk In
110904,2019-04-19T14:29:00,2019-04-19T15:26:32,0,12,Daily,Walk In
110905,2019-04-19T14:30:00,2019-04-19T17:30:00,12,14,Weekday,Reserved
110906,2019-04-19T14:32:00,2019-04-19T16:56:51,0,38,Daily,Walk In
110907,2019-04-19T15:00:00,2019-04-21T15:00:00,40,44,Daily,Reserved
110908,2019-04-19T15:00:00,2019-04-19T18:00:00,10,12,Weekday,Reserved
110909,2019-04-19T15:15:00,2019-04-19T18:15:00,10,10,Weekday,Reserved
110910,2019-04-19T15:30:00,2019-04-19T22:30:00,14,16,Evening,Reserved
110911,2019-04-19T15:30:00,2019-04-19T18:30:00,10,12,Weekday,Reserved
110912,2019-04-19T15:30:00,2019-04-20T15:30:00,20,22,Daily,Reserved
110913,2019-04-19T15:36:00,2019-04-19T16:07:01,12,12,Daily,Walk In
110914,2019-04-19T16:00:00,2019-04-20T16:00:00,20,22,Daily,Reserved
110915,2019-04-19T16:00:00,2019-04-20T16:00:00,20,22,Daily,Reserved
110916,2019-04-19T16:00:00,2019-04-19T19:00:00,10,12,Weekday,Reserved
110917,2019-04-19T16:00:00,2019-04-20T16:00:00,20,22,Daily,Reserved
110918,2019-04-19T16:00:00,2019-04-20T16:00:00,20,22,Daily,Reserved
110919,2019-04-19T16:06:00,2019-04-19T17:17:16,0,22,Daily,Walk In
110920,2019-04-19T16:30:00,2019-04-19T19:30:00,10,12,Weekday,Reserved
110921,2019-04-19T16:30:00,2019-04-19T19:30:00,10,12,Weekday,Reserved
110922,2019-04-19T16:46:00,2019-04-19T17:31:01,0,12,Daily,Walk In
110923,2019-04-19T17:00:00,2019-04-20T01:00:00,10.5,12.5,Evening,Reserved
110924,2019-04-19T17:00:00,2019-04-20T01:00:00,10.5,12.5,Evening,Reserved
110925,2019-04-19T17:18:00,2019-04-19T18:36:16,0,10,Daily,Walk In
110926,2019-04-19T17:19:00,2019-04-20T03:23:06,10,10,Daily,Walk In
110927,2019-04-19T17:28:00,2019-04-19T18:26:26,0,10,Daily,Walk In
110928,2019-04-19T17:30:00,2019-04-21T17:30:00,40,44,Daily,Reserved
110929,2019-04-19T17:30:00,2019-04-19T20:30:00,10,12,Weekday,Reserved
110930,2019-04-19T17:43:00,2019-04-19T18:32:16,10,10,Daily,Walk In
110931,2019-04-19T18:00:00,2019-04-20T18:00:00,20,22,Daily,Reserved
110932,2019-04-19T18:00:00,2019-04-20T02:00:00,14,16,Evening,Reserved
110933,2019-04-19T18:03:00,2019-04-20T01:16:52,0,10,Daily,Walk In
110934,2019-04-19T18:11:00,2019-04-19T19:34:36,0,10,Daily,Walk In
110935,2019-04-19T18:22:00,2019-04-20T08:11:36,0,22,Daily,Walk In
110936,2019-04-19T18:23:00,2019-04-20T09:26:32,0,32,Daily,Walk In
110937,2019-04-19T18:24:00,2019-04-19T19:43:01,0,10,Daily,Walk In
110938,2019-04-19T18:30:00,2019-04-19T21:30:00,10,12,Weekday,Reserved
110939,2019-04-19T18:30:00,2019-04-20T08:00:00,11,13,Evening,Reserved
110940,2019-04-19T18:46:00,2019-04-20T09:59:16,0,32,Daily,Walk In
110941,2019-04-19T18:47:00,2019-04-20T09:50:56,0,32,Daily,Walk In
110942,2019-04-19T18:49:00,2019-04-19T20:28:16,10,10,Daily,Walk In
110943,2019-04-19T18:54:00,2019-04-20T00:40:32,10,10,Daily,Walk In
110944,2019-04-19T18:55:00,2019-04-20T10:08:22,0,38,Daily,Walk In
110945,2019-04-19T19:00:00,2019-04-20T19:00:00,20,22,Daily,Reserved
110946,2019-04-19T19:30:00,2019-04-19T22:30:00,10,12,Weekday,Reserved
110947,2019-04-19T20:00:00,2019-04-21T20:00:00,40,44,Daily,Reserved
110948,2019-04-19T21:00:00,2019-04-20T21:00:00,20,22,Daily,Reserved
110949,2019-04-19T23:00:00,2019-04-21T23:00:00,40,44,Daily,Reserved
110950,2019-04-19T23:01:00,2019-04-20T13:07:22,38,38,Daily,Walk In
110951,2019-04-20T02:30:00,2019-04-21T02:30:00,20,22,Daily,Reserved
110952,2019-04-20T05:30:00,2019-04-21T05:30:00,20,22,Weekend,Reserved
110953,2019-04-20T06:30:00,2019-04-20T18:30:00,16,16,Weekend,Reserved
110954,2019-04-20T06:57:00,2019-04-20T08:32:32,0,22,Daily,Walk In
110955,2019-04-20T07:30:00,2019-04-20T10:30:00,10,12,Weekend,Reserved
110956,2019-04-20T08:00:00,2019-04-20T20:00:00,16,18,Weekend,Reserved
110957,2019-04-20T08:00:00,2019-04-20T11:00:00,12,14,Weekend,Reserved
110958,2019-04-20T08:11:00,2019-04-20T16:40:52,0,38,Daily,Walk In
110959,2019-04-20T08:14:00,2019-04-20T17:18:56,38,38,Daily,Walk In
110960,2019-04-20T08:30:00,2019-04-20T16:30:00,16,18,Weekend,Reserved
110961,2019-04-20T08:30:00,2019-04-20T11:30:00,12,14,Weekend,Reserved
110962,2019-04-20T09:00:00,2019-04-20T21:00:00,16,18,Weekend,Reserved
110963,2019-04-20T09:00:00,2019-04-20T17:00:00,11,13,Weekend,Reserved
110964,2019-04-20T09:00:00,2019-04-21T09:00:00,20,22,Daily,Reserved
110965,2019-04-20T09:00:00,2019-04-21T09:00:00,20,22,Daily,Reserved
110966,2019-04-20T09:00:00,2019-04-20T17:00:00,16,18,Weekend,Reserved
110967,2019-04-20T09:00:00,2019-04-20T21:00:00,16,18,Weekend,Reserved
110968,2019-04-20T09:00:00,2019-04-20T17:00:00,11,13,Weekend,Reserved
110969,2019-04-20T09:01:00,2019-04-20T10:23:52,0,22,Daily,Walk In
110970,2019-04-20T09:07:00,2019-04-20T16:21:52,0,38,Daily,Walk In
110971,2019-04-20T09:24:00,2019-04-20T15:02:01,38,38,Daily,Walk In
110972,2019-04-20T09:26:00,2019-04-20T15:47:46,0,38,Daily,Walk In
110973,2019-04-20T09:30:00,2019-04-20T17:30:00,16,18,Weekend,Reserved
110974,2019-04-20T09:30:00,2019-04-20T17:30:00,11,13,Weekend,Reserved
110975,2019-04-20T09:30:00,2019-04-20T21:30:00,16,18,Weekend,Reserved
110976,2019-04-20T09:30:00,2019-04-20T17:30:00,16,18,Weekend,Reserved
110977,2019-04-20T09:30:00,2019-04-20T17:30:00,16,18,Weekend,Reserved
110978,2019-04-20T09:30:00,2019-04-20T12:30:00,12,14,Weekend,Reserved
110979,2019-04-20T09:34:00,2019-04-20T10:37:56,0,22,Daily,Walk In
110980,2019-04-20T10:00:00,2019-04-20T22:00:00,16,18,Weekend,Reserved
110981,2019-04-20T10:00:00,2019-04-20T22:00:00,16,18,Weekend,Reserved
110982,2019-04-20T10:00:00,2019-04-20T18:00:00,16,18,Weekend,Reserved
110983,2019-04-20T10:00:00,2019-04-20T18:00:00,16,18,Weekend,Reserved
110984,2019-04-20T10:00:00,2019-04-20T18:00:00,16,18,Weekend,Reserved
110985,2019-04-20T10:00:00,2019-04-20T13:00:00,10,12,Weekend,Reserved
110986,2019-04-20T10:00:00,2019-04-21T10:00:00,20,22,Daily,Reserved
110987,2019-04-20T10:00:00,2019-04-20T18:00:00,16,18,Weekend,Reserved
110988,2019-04-20T10:30:00,2019-04-21T10:30:00,20,22,Weekend,Reserved
110989,2019-04-20T10:30:00,2019-04-20T18:30:00,11,13,Weekend,Reserved
110990,2019-04-20T10:30:00,2019-04-20T13:30:00,12,14,Weekend,Reserved
110991,2019-04-20T10:30:00,2019-04-20T18:30:00,11,13,Weekend,Reserved
110992,2019-04-20T10:30:00,2019-04-20T13:30:00,12,14,Weekend,Reserved
110993,2019-04-20T10:30:00,2019-04-20T13:30:00,12,14,Weekend,Reserved
110994,2019-04-20T10:30:00,2019-04-20T18:30:00,11,13,Weekend,Reserved
110995,2019-04-20T10:30:00,2019-04-20T18:30:00,16,18,Weekend,Reserved
110996,2019-04-20T10:30:00,2019-04-20T11:30:00,12,14,Weekend,Reserved
